City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Helong,CN,2022-03-16 04:42:52,42.5397,128.9972,35.74,67,87,12.39
293,Dale,US,2022-03-16 04:42:30,38.1689,-86.99,50.86,71,0,4.61
294,Ternate,ID,2022-03-16 04:42:52,0.8,127.4,85.05,72,82,5.21
295,Guaraniacu,BR,2022-03-16 04:42:53,-25.1008,-52.8781,61.21,98,4,3.47
296,Mehamn,NO,2022-03-16 04:42:53,71.0357,27.8492,31.95,74,0,25.32
297,Tiarei,PF,2022-03-16 04:42:53,-17.5333,-149.3333,84.0,72,93,3.96
298,Ron Phibun,TH,2022-03-16 04:42:54,8.1791,99.8542,99.14,51,100,5.46
299,Humberto De Campos,BR,2022-03-16 04:42:54,-2.5983,-43.4611,73.53,97,100,2.91
300,Rameswaram,IN,2022-03-16 04:42:55,9.2833,79.3,81.1,65,94,0.74
301,Stornoway,GB,2022-03-16 04:42:55,58.2093,-6.3865,34.03,92,78,4.61
302,Nabire,ID,2022-03-16 04:42:55,-3.3667,135.4833,85.17,69,100,6.6
303,Mbumi,TZ,2022-03-16 04:42:56,-7.9058,39.2105,79.45,81,96,3.11
304,Aras,ES,2022-03-16 04:42:56,42.5617,-2.356,48.63,87,100,5.75
305,Svetlyy,RU,2022-03-16 04:42:57,54.675,20.1347,32.05,72,82,4.52
306,Namatanai,PG,2022-03-16 04:42:57,-3.6667,152.4333,82.27,74,97,5.91
307,Seminole,US,2022-03-16 04:42:57,28.7086,-81.2081,71.28,94,100,4.61
308,Znamenskoye,RU,2022-03-16 04:42:58,57.1281,73.8282,15.26,88,94,4.68
309,Leningradskiy,RU,2022-03-16 04:42:58,69.3833,178.4167,-9.15,94,3,4.72
310,Marsh Harbour,BS,2022-03-16 04:42:59,26.5412,-77.0636,74.41,87,0,11.81
311,Walvis Bay,NA,2022-03-16 04:42:59,-22.9575,14.5053,60.1,94,5,4.61
312,Bijar,IR,2022-03-16 04:42:59,35.8668,47.6051,28.94,34,36,9.46
313,Obosi,NG,2022-03-16 04:43:00,6.0951,6.8177,76.69,91,86,2.8
314,San Quintin,MX,2022-03-16 04:43:00,30.4833,-115.95,58.96,87,25,8.66
315,Limbang,MY,2022-03-16 04:43:00,4.75,115.0,86.11,61,36,5.61
316,Zalantun,CN,2022-03-16 04:44:01,48.0,122.7167,19.49,39,1,23.15
317,Dabat,ET,2022-03-16 04:44:01,12.9842,37.765,59.49,50,27,2.98
318,Nagato,JP,2022-03-16 04:44:02,34.3833,131.2,61.68,60,0,11.56
319,Xiaoweizhai,CN,2022-03-16 04:44:02,26.1903,107.5125,67.55,91,100,7.49
320,Altay,CN,2022-03-16 04:44:03,47.8667,88.1167,27.97,66,9,2.59
321,Amazar,RU,2022-03-16 04:44:03,53.858,120.875,9.25,62,100,13.4
322,Sarangarh,IN,2022-03-16 04:44:03,21.6,83.0833,94.23,16,76,4.9
323,Virpur,IN,2022-03-16 04:44:04,23.1833,73.4833,95.76,16,11,12.93
324,Goalpara,IN,2022-03-16 04:44:04,26.1667,90.6167,91.87,17,0,6.58
325,Havre-Saint-Pierre,CA,2022-03-16 04:44:05,50.2334,-63.5986,15.8,43,0,12.66
326,Hudson Bay,CA,2022-03-16 04:44:05,52.85,-102.3842,24.94,99,100,4.05
327,Bethel,US,2022-03-16 04:44:06,41.3712,-73.414,50.36,88,40,0.0
328,Nome,US,2022-03-16 04:42:32,64.5011,-165.4064,6.87,61,0,10.36
329,Marolambo,MG,2022-03-16 04:44:06,-20.05,48.1167,74.43,89,91,0.56
330,Guhagar,IN,2022-03-16 04:44:06,17.4842,73.1929,93.34,28,87,5.95
331,Marsa Matruh,EG,2022-03-16 04:44:07,31.3525,27.2453,55.6,50,40,9.22
332,Broken Hill,AU,2022-03-16 04:40:50,-31.95,141.4333,80.31,54,62,6.91
333,Buchanan,LR,2022-03-16 04:44:08,5.8808,-10.0467,76.96,87,73,1.72
334,Tocopilla,CL,2022-03-16 04:44:08,-22.092,-70.1979,69.84,79,35,4.07
335,Goba,ET,2022-03-16 04:44:08,7.0167,39.9833,57.13,52,92,2.51
336,Ampanihy,MG,2022-03-16 04:44:09,-24.7,44.75,79.2,63,7,2.33
337,Luderitz,NA,2022-03-16 04:44:09,-26.6481,15.1594,60.93,64,0,16.78
338,Retz,AT,2022-03-16 04:44:09,48.7494,15.9624,48.56,80,97,19.01
339,Flinders,AU,2022-03-16 04:44:10,-34.5833,150.8552,73.06,84,99,5.99
340,Bowen,AU,2022-03-16 04:44:10,-20.0167,148.2333,81.43,71,100,16.89
341,Buckeye,US,2022-03-16 04:42:00,33.3703,-112.5838,74.8,19,0,0.0
342,Kalmunai,LK,2022-03-16 04:44:11,7.4167,81.8167,79.59,79,100,2.35
343,Bichena,ET,2022-03-16 04:44:11,10.45,38.2,60.21,52,87,4.03
344,Campbell River,CA,2022-03-16 04:44:11,50.0163,-125.2446,45.93,100,75,4.61
345,Mogzon,RU,2022-03-16 04:44:12,51.7435,111.9606,11.12,60,64,10.51
346,Natal,BR,2022-03-16 04:43:30,-5.795,-35.2094,79.02,94,40,2.3
347,Te Anau,NZ,2022-03-16 04:44:12,-45.4167,167.7167,63.82,55,22,3.4
348,Aguimes,ES,2022-03-16 04:44:13,27.9054,-15.4461,57.83,67,40,11.99
349,Hirara,JP,2022-03-16 04:44:13,24.8,125.2833,78.66,61,75,13.8
350,San Cristobal,VE,2022-03-16 04:44:13,7.7669,-72.225,68.18,86,81,0.56
351,Itirucu,BR,2022-03-16 04:44:14,-13.5317,-40.1503,65.77,95,80,2.64
352,Domoni,KM,2022-03-16 04:44:14,-12.2569,44.5319,80.98,81,94,5.26
353,Matagami,CA,2022-03-16 04:44:15,49.7502,-77.6328,26.71,93,100,8.05
354,Isangel,VU,2022-03-16 04:44:15,-19.55,169.2667,84.96,72,99,4.16
355,Churapcha,RU,2022-03-16 04:44:16,62.0025,132.4325,7.0,78,100,5.82
356,Porto Recanati,IT,2022-03-16 04:44:16,43.4365,13.6613,51.24,83,98,3.27
357,Sisimiut,GL,2022-03-16 04:44:16,66.9395,-53.6735,-8.19,98,100,7.9
358,Ipswich,GB,2022-03-16 04:40:52,52.0592,1.1555,45.86,90,75,6.91
359,Parabel,RU,2022-03-16 04:44:17,58.6978,81.4825,10.49,90,99,7.29
360,Arrecife,ES,2022-03-16 04:44:17,28.963,-13.5477,60.78,77,20,19.57
361,Severo-Kurilsk,RU,2022-03-16 04:45:18,50.6789,156.125,30.83,74,51,10.8
362,Coachella,US,2022-03-16 04:40:46,33.6803,-116.1739,79.07,27,99,3.0
363,Aborlan,PH,2022-03-16 04:45:18,9.4352,118.5492,87.53,65,27,7.96
364,Comodoro Rivadavia,AR,2022-03-16 04:45:19,-45.8667,-67.5,67.86,37,0,35.68
365,Bafata,GW,2022-03-16 04:45:19,12.1667,-14.75,70.02,63,61,1.52
366,Los Llanos De Aridane,ES,2022-03-16 04:45:19,28.6585,-17.9182,58.75,77,0,24.16
367,Morgan City,US,2022-03-16 04:45:20,29.6994,-91.2068,60.8,82,40,0.0
368,Nishihara,JP,2022-03-16 04:42:17,26.1842,127.7558,76.68,73,20,8.05
369,Taltal,CL,2022-03-16 04:45:20,-25.4,-70.4833,66.6,82,58,0.25
370,Cayenne,GF,2022-03-16 04:45:21,4.9333,-52.3333,79.09,1,75,4.0
371,Sahuaripa,MX,2022-03-16 04:45:21,29.05,-109.2333,65.34,16,1,6.44
372,Mantes-La-Ville,FR,2022-03-16 04:45:22,48.9737,1.7025,48.85,92,48,6.11
373,Matay,EG,2022-03-16 04:45:22,28.419,30.7792,45.64,59,1,7.63
374,Kenai,US,2022-03-16 04:45:22,60.5544,-151.2583,29.03,78,100,10.36
375,Grand-Lahou,CI,2022-03-16 04:45:23,5.1367,-5.0242,78.82,91,100,7.36
376,Agua Dulce,MX,2022-03-16 04:45:23,18.1333,-94.1333,73.18,91,17,14.9
377,Airai,TL,2022-03-16 04:45:23,-8.9266,125.4092,72.03,72,37,3.51
378,Savannah Bight,HN,2022-03-16 04:45:24,16.45,-85.85,81.14,74,7,16.91
379,Birjand,IR,2022-03-16 04:45:24,32.8663,59.2211,66.67,24,20,6.91
380,Kosonsoy,UZ,2022-03-16 04:45:25,41.2561,71.5508,45.16,76,100,4.56
381,Inuvik,CA,2022-03-16 04:45:25,68.3499,-133.7218,-12.14,70,40,5.75
382,Neuquen,AR,2022-03-16 04:45:25,-38.9516,-68.0591,64.29,88,0,0.0
383,Conde,BR,2022-03-16 04:45:26,-7.2597,-34.9075,78.26,94,40,4.61
384,Lastoursville,GA,2022-03-16 04:45:26,-0.8143,12.7287,71.91,99,100,1.19
385,Plettenberg Bay,ZA,2022-03-16 04:45:27,-34.0527,23.3716,60.71,78,14,4.63
386,Jaguaribe,BR,2022-03-16 04:45:27,-5.8906,-38.6219,73.63,94,100,0.4
387,Tlaltenango,MX,2022-03-16 04:45:27,19.1667,-98.3333,56.26,71,91,4.68
388,Poum,NC,2022-03-16 04:45:28,-20.2333,164.0167,83.16,78,92,15.12
389,Padrauna,IN,2022-03-16 04:45:28,26.9025,83.9819,88.21,23,5,3.33
390,Shingu,JP,2022-03-16 04:45:28,33.7333,135.9833,72.32,37,0,3.91
391,Sao Filipe,CV,2022-03-16 04:45:29,14.8961,-24.4956,69.24,71,1,12.46
392,Ketchikan,US,2022-03-16 04:45:29,55.3422,-131.6461,43.27,87,100,10.36
393,Jaciara,BR,2022-03-16 04:45:30,-15.9653,-54.9683,69.53,95,75,1.1
394,Villa Carlos Paz,AR,2022-03-16 04:45:30,-31.4241,-64.4978,63.82,59,0,1.99
395,Hudiksvall,SE,2022-03-16 04:45:30,61.729,17.1036,27.59,93,0,4.03
396,Igrim,RU,2022-03-16 04:45:31,63.1906,64.4162,13.86,89,88,6.93
397,Saldanha,ZA,2022-03-16 04:45:31,-33.0117,17.9442,57.25,89,1,15.57
398,Hokitika,NZ,2022-03-16 04:45:32,-42.7167,170.9667,66.67,52,73,7.67
399,Omsukchan,RU,2022-03-16 04:45:32,62.5333,155.8,13.41,87,15,3.2
400,Haines Junction,CA,2022-03-16 04:45:33,60.7522,-137.5108,28.35,69,96,4.61
401,Nikolsk,RU,2022-03-16 04:45:33,53.7189,46.0712,10.63,93,100,13.22
402,Lukovetskiy,RU,2022-03-16 04:45:33,64.2956,41.9211,15.93,95,81,6.33
403,Longyearbyen,SJ,2022-03-16 04:45:34,78.2186,15.6401,40.84,75,75,17.27
404,Fukue,JP,2022-03-16 04:45:34,32.6881,128.8419,66.56,68,0,9.22
405,Chiapilla,MX,2022-03-16 04:45:35,16.5167,-92.7333,75.0,87,18,2.24
406,Kieta,PG,2022-03-16 04:45:35,-6.2167,155.6333,83.52,69,90,4.45
407,Varia,FR,2022-03-16 04:45:35,44.5725,-0.1104,54.48,91,89,10.29
408,Samdrup Jongkhar,BT,2022-03-16 04:45:36,26.9167,91.6167,83.43,22,0,6.58
409,Mitu,CO,2022-03-16 04:46:36,1.1983,-70.1733,72.66,97,100,1.23
410,Fairbanks,US,2022-03-16 04:42:27,64.8378,-147.7164,8.6,52,20,4.61
411,Portland,US,2022-03-16 04:45:57,45.5234,-122.6762,49.62,80,75,5.75
412,Rakaia,NZ,2022-03-16 04:46:37,-43.75,172.0167,57.83,35,100,3.0
413,Alta Floresta,BR,2022-03-16 04:46:37,-9.8756,-56.0861,70.95,98,100,2.04
414,Miraflores,MX,2022-03-16 04:46:38,19.2167,-98.8083,57.87,70,84,1.25
415,Iqaluit,CA,2022-03-16 04:46:38,63.7506,-68.5145,-7.31,63,100,9.22
416,Souillac,MU,2022-03-16 04:46:38,-20.5167,57.5167,77.38,100,75,5.75
417,Hayden,US,2022-03-16 04:46:39,47.766,-116.7866,45.16,73,75,9.22
418,Port Hedland,AU,2022-03-16 04:46:39,-20.3167,118.5667,104.05,35,26,11.5
419,High Prairie,CA,2022-03-16 04:42:19,55.4334,-116.4858,31.57,79,58,10.13
420,San Jose,US,2022-03-16 04:45:33,37.3394,-121.895,58.26,83,20,11.5
421,Trincomalee,LK,2022-03-16 04:46:40,8.5711,81.2335,82.24,65,100,1.05
422,Asyut,EG,2022-03-16 04:46:40,27.181,31.1837,42.98,54,0,9.15
423,Nova Olimpia,BR,2022-03-16 04:46:41,-14.7972,-57.2881,68.7,94,100,1.95
424,Udachnyy,RU,2022-03-16 04:46:41,66.4167,112.4,-2.56,64,95,5.7
425,Emba,KZ,2022-03-16 04:46:41,48.8264,58.1442,14.22,83,100,15.64
426,Tres Picos,MX,2022-03-16 04:46:42,15.8667,-93.5333,77.34,71,18,6.67
427,Terra Santa,BR,2022-03-16 04:46:42,-2.1042,-56.4869,70.45,99,100,2.44
428,San Policarpo,PH,2022-03-16 04:46:43,12.1791,125.5072,83.7,74,88,7.74
429,Okhotsk,RU,2022-03-16 04:46:43,59.3833,143.3,18.25,76,58,5.26
430,Mahon,ES,2022-03-16 04:46:43,39.8885,4.2658,57.76,94,100,19.57
431,Sechura,PE,2022-03-16 04:46:44,-5.5569,-80.8222,74.43,76,19,7.47
432,Semnan,IR,2022-03-16 04:46:44,35.5729,53.3971,53.44,76,40,2.3
433,Brae,GB,2022-03-16 04:46:45,60.3964,-1.353,42.55,92,100,12.64
434,Mount Isa,AU,2022-03-16 04:46:45,-20.7333,139.5,96.57,30,75,6.91
435,Tiznit,MA,2022-03-16 04:46:45,29.5833,-9.5,48.04,97,88,9.75
436,Susangerd,IR,2022-03-16 04:46:46,31.5608,48.1831,60.06,19,0,17.74
437,Gunnaur,IN,2022-03-16 04:46:46,28.25,78.4333,89.73,25,40,13.06
438,Solnechnyy,RU,2022-03-16 04:43:10,50.7214,136.6319,24.94,89,100,5.82
439,Atasu,KZ,2022-03-16 04:46:47,48.6814,71.6433,7.68,93,95,6.15
440,Lakselv,NO,2022-03-16 04:46:47,70.0513,24.9718,26.42,74,71,27.63
441,Cravo Norte,CO,2022-03-16 04:46:47,6.3017,-70.2041,81.03,49,55,4.5
442,Pontianak,ID,2022-03-16 04:46:48,-0.0333,109.3333,85.98,70,75,3.44
443,Nadvoitsy,RU,2022-03-16 04:46:48,63.8667,34.3167,25.7,93,93,5.95
444,La Libertad,EC,2022-03-16 04:46:49,-2.2333,-80.9,78.94,78,55,4.59
445,Gushikawa,JP,2022-03-16 04:46:49,26.3544,127.8686,76.62,69,0,8.05
446,Amga,RU,2022-03-16 04:46:49,60.8953,131.9608,10.58,77,99,6.98
447,Guadalupe Y Calvo,MX,2022-03-16 04:46:50,26.1,-106.9667,45.12,27,0,5.28
448,Sembakung,ID,2022-03-16 04:46:50,3.8167,117.25,86.83,74,79,3.83
449,Alofi,NU,2022-03-16 04:46:51,-19.0595,-169.9187,84.09,79,33,4.61
450,Hambantota,LK,2022-03-16 04:46:51,6.1241,81.1185,80.78,75,100,10.45
451,Gigmoto,PH,2022-03-16 04:46:51,13.7796,124.39,84.7,74,40,6.2
452,Ostrovnoy,RU,2022-03-16 04:46:52,68.0531,39.5131,29.84,88,47,16.53
453,Uray,RU,2022-03-16 04:46:52,60.1247,64.7758,10.58,91,96,6.6
454,Stromness,GB,2022-03-16 04:46:53,58.965,-3.296,39.16,79,100,18.5
455,Puerto Leguizamo,CO,2022-03-16 04:47:57,-0.1934,-74.7819,72.19,99,100,2.21
456,Pingliang,CN,2022-03-16 04:47:57,35.5392,106.6861,53.96,63,100,10.36
457,Sumenep,ID,2022-03-16 04:47:58,-7.0167,113.8667,86.5,68,38,6.17
458,Kayasula,RU,2022-03-16 04:47:58,44.325,45.0,28.31,82,100,10.36
459,Les Cayes,HT,2022-03-16 04:47:58,18.2,-73.75,76.12,78,49,4.32
460,Grootfontein,NA,2022-03-16 04:47:59,-19.5667,18.1167,54.97,82,67,0.0
461,Kuhdasht,IR,2022-03-16 04:47:59,33.535,47.6061,40.23,32,1,3.8
462,Vaitape,PF,2022-03-16 04:48:00,-16.5167,-151.75,82.18,70,60,8.77
463,Strezhevoy,RU,2022-03-16 04:48:00,60.7333,77.5889,10.85,93,97,9.8
464,Port-Gentil,GA,2022-03-16 04:48:00,-0.7193,8.7815,78.37,86,100,11.97
465,Moba,CN,2022-03-16 04:48:01,33.2288,105.0179,55.13,67,92,9.95
466,Wawa,NG,2022-03-16 04:48:02,9.9022,4.4192,80.02,42,100,3.98
467,Lahad Datu,MY,2022-03-16 04:48:02,5.0268,118.327,85.42,72,53,4.72
468,Shubarkuduk,KZ,2022-03-16 04:48:02,49.1447,56.4872,18.25,93,100,20.2
469,Gboko,NG,2022-03-16 04:48:03,7.3179,8.9951,76.87,79,93,10.16
470,Jacareacanga,BR,2022-03-16 04:48:03,-6.2222,-57.7528,71.2,99,100,1.74
471,Asfi,MA,2022-03-16 04:48:04,32.2994,-9.2372,55.38,75,30,6.15
472,Tanza,PH,2022-03-16 04:48:04,14.6753,120.9389,90.16,68,63,5.01
473,Monte Patria,CL,2022-03-16 04:48:04,-30.6919,-70.9467,68.7,62,45,2.51
474,Pisco,PE,2022-03-16 04:48:05,-13.7,-76.2167,68.05,83,0,5.75
475,Cerro Cama,PA,2022-03-16 04:48:05,9.03,-79.905,78.08,93,25,3.42
476,Save,BJ,2022-03-16 04:48:06,8.0425,2.486,78.58,80,80,4.74
477,Pochutla,MX,2022-03-16 04:48:06,15.7432,-96.4661,76.82,74,0,2.86
478,Gat,IL,2022-03-16 04:48:06,31.61,34.7642,45.39,61,90,2.82
479,Carberry,CA,2022-03-16 04:48:07,49.8689,-99.3602,30.43,99,100,3.31
480,Coxim,BR,2022-03-16 04:48:07,-18.5067,-54.76,72.48,75,95,2.59
481,Sumter,US,2022-03-16 04:48:07,28.7086,-82.0831,66.15,90,100,1.36
482,Verkhnyaya Sinyachikha,RU,2022-03-16 04:48:08,57.976,61.6673,13.84,87,62,2.3
483,Cayambe,EC,2022-03-16 04:48:08,0.05,-78.1333,49.26,92,95,1.01
484,Raahe,FI,2022-03-16 04:48:09,64.6833,24.4833,19.49,89,26,9.24
485,Sao Sebastiao,BR,2022-03-16 04:48:09,-23.76,-45.4097,74.77,94,99,3.2
486,Tukrah,LY,2022-03-16 04:48:09,32.5341,20.5791,46.09,75,0,5.41
487,Paamiut,GL,2022-03-16 04:48:10,61.994,-49.6678,5.65,91,100,4.5
488,Verkhoyansk,RU,2022-03-16 04:48:10,67.5447,133.385,1.62,76,90,4.94
489,Lianran,CN,2022-03-16 04:48:10,24.9227,102.485,68.54,25,1,17.11
490,Amapa,BR,2022-03-16 04:48:11,1.0,-52.0,70.12,100,100,1.12
491,Kumbo,CM,2022-03-16 04:48:11,6.2,10.6667,61.7,35,99,5.28
492,Horasan,TR,2022-03-16 04:48:12,40.0458,42.1728,-2.6,97,65,1.43
493,Luwuk,ID,2022-03-16 04:48:12,-0.9516,122.7875,86.23,76,62,1.61
494,Torit,SS,2022-03-16 04:48:12,4.4133,32.5678,80.26,47,100,2.68
495,Konstantinovka,RU,2022-03-16 04:48:13,49.6167,127.9833,28.99,85,100,12.41
496,Kuryk,KZ,2022-03-16 04:48:13,43.2,51.65,38.23,61,100,5.17
497,Peruibe,BR,2022-03-16 04:48:14,-24.32,-46.9983,75.04,92,99,0.47
498,Anadyr,RU,2022-03-16 04:48:14,64.75,177.4833,-4.52,76,0,8.95
499,Bakchar,RU,2022-03-16 04:49:14,57.0186,82.0711,14.31,88,100,4.43
500,Arman,RU,2022-03-16 04:49:15,59.7,150.1667,28.02,66,96,1.97
501,Arlit,NE,2022-03-16 04:49:15,18.7369,7.3853,71.6,11,11,8.08
502,San Luis De La Paz,MX,2022-03-16 04:49:16,21.3,-100.5167,48.97,84,39,6.26
503,Belmonte,BR,2022-03-16 04:49:16,-15.8631,-38.8828,76.78,85,23,3.8
504,Lagos,NG,2022-03-16 04:48:37,6.5833,3.75,80.92,85,98,3.47
505,Touho,NC,2022-03-16 04:48:12,-20.7833,165.2333,82.51,77,89,9.19
506,Aberdeen,GB,2022-03-16 04:45:37,57.1437,-2.0981,45.5,88,96,4.61
507,Bystryy Istok,RU,2022-03-16 04:49:17,52.371,84.3873,23.29,84,100,6.15
508,Hay River,CA,2022-03-16 04:49:17,60.8156,-115.7999,4.98,92,40,4.61
509,Shihezi,CN,2022-03-16 04:49:18,44.3,86.0333,37.35,97,100,3.53
510,Neiafu,TO,2022-03-16 04:49:18,-18.65,-173.9833,83.12,74,20,10.33
511,Rodrigues Alves,BR,2022-03-16 04:49:19,-7.738,-72.6509,70.56,99,96,2.59
512,Port Moresby,PG,2022-03-16 04:49:19,-9.4431,147.1797,89.02,66,75,17.27
513,Mali,GN,2022-03-16 04:49:19,12.079,-12.2982,60.13,26,74,3.27
514,Half Moon Bay,US,2022-03-16 04:47:18,37.4636,-122.4286,57.33,81,0,23.02
515,Auki,SB,2022-03-16 04:49:20,-8.7676,160.7034,83.97,68,98,1.66
516,Xuddur,SO,2022-03-16 04:49:20,4.1213,43.8894,75.97,59,71,19.53
517,El Vigia,VE,2022-03-16 04:49:21,8.6219,-71.6506,76.08,81,74,1.16
518,Bontang,ID,2022-03-16 04:49:21,0.1333,117.5,85.57,65,45,4.0
519,Kharp,RU,2022-03-16 04:49:21,66.8014,65.8081,18.1,87,100,10.67
520,La Plata,AR,2022-03-16 04:45:01,-34.9215,-57.9545,73.81,67,95,7.47
521,Gunnedah,AU,2022-03-16 04:49:22,-30.9833,150.25,85.44,29,79,7.23
522,Waingapu,ID,2022-03-16 04:49:23,-9.6567,120.2641,87.71,66,84,10.38
523,Marzuq,YE,2022-03-16 04:49:23,14.4,46.4667,68.95,26,1,5.82
524,Pasni,PK,2022-03-16 04:49:23,25.2631,63.471,79.29,64,19,6.46
525,Suksun,RU,2022-03-16 04:49:24,57.1431,57.3949,8.44,90,59,5.19
526,Agadez,NE,2022-03-16 04:49:24,19.75,10.25,63.43,16,1,4.41
527,Hovd,MN,2022-03-16 04:49:24,48.0056,91.6419,32.23,30,0,2.82
528,Vila Franca Do Campo,PT,2022-03-16 04:49:25,37.7167,-25.4333,56.19,65,62,8.25
529,Ipixuna,BR,2022-03-16 04:49:25,-1.7625,-48.8043,71.35,99,100,2.37
530,Kushmurun,KZ,2022-03-16 04:49:26,52.4503,64.6311,2.44,96,99,6.38
531,Ayan,RU,2022-03-16 04:49:26,56.45,138.1667,18.88,83,99,7.81
532,Sembe,CG,2022-03-16 04:49:26,1.6481,14.5806,68.65,99,69,2.91
533,Olaszliszka,HU,2022-03-16 04:49:27,48.25,21.4333,41.45,87,100,6.06
534,Nuevo Laredo,MX,2022-03-16 04:49:27,27.4763,-99.5164,62.87,23,0,4.61
535,Manta,EC,2022-03-16 04:49:28,-0.95,-80.7333,80.38,83,20,2.3
536,Springfield,US,2022-03-16 04:47:37,37.2153,-93.2982,54.54,86,0,1.01
537,Yaan,NG,2022-03-16 04:49:28,7.3833,8.5667,77.22,80,84,7.25
538,Qui Nhon,VN,2022-03-16 04:49:29,13.7667,109.2333,79.38,71,81,7.4
539,Novyy Urgal,RU,2022-03-16 04:49:29,51.0736,132.5642,27.25,83,100,4.99
540,Oistins,BB,2022-03-16 04:49:29,13.0667,-59.5333,77.09,73,40,20.71
541,Pyaozerskiy,RU,2022-03-16 04:49:30,65.8333,31.1667,21.9,93,25,5.46
542,Praia Da Vitoria,PT,2022-03-16 04:49:30,38.7333,-27.0667,53.85,87,20,8.55
543,Ippy,CF,2022-03-16 04:49:31,6.2679,21.2247,71.78,22,48,2.15
544,Orlik,RU,2022-03-16 04:50:31,52.5178,99.825,2.64,64,19,0.25
545,Sekoma,BW,2022-03-16 04:50:31,-24.4,23.8833,61.41,61,1,6.71
546,Marfino,RU,2022-03-16 04:50:32,55.7028,37.3822,22.95,71,0,0.0
547,Coquimbo,CL,2022-03-16 04:50:32,-29.9533,-71.3436,62.33,82,100,4.61
548,Worms,DE,2022-03-16 04:50:32,49.6356,8.3597,44.15,95,100,2.53
549,Fasa,IR,2022-03-16 04:50:33,28.9383,53.6482,51.04,62,0,0.0
550,Gimbi,ET,2022-03-16 04:50:33,9.1667,35.8333,65.28,36,66,1.52
551,Mussomeli,IT,2022-03-16 04:50:34,37.5778,13.7513,38.46,92,32,3.27
552,Svobodnyy,RU,2022-03-16 04:50:34,51.4,128.1333,24.13,91,100,14.34
553,Whitianga,NZ,2022-03-16 04:50:34,-36.8333,175.7,70.45,49,83,8.21
554,Rapid Valley,US,2022-03-16 04:50:35,44.0625,-103.1463,52.14,47,0,10.0
555,Shakhtinsk,KZ,2022-03-16 04:50:35,49.71,72.5872,5.81,92,100,0.25
556,Qasigiannguit,GL,2022-03-16 04:50:35,68.8193,-51.1922,-17.93,82,100,7.11
557,Kamenka,RU,2022-03-16 04:50:36,51.3223,42.7678,6.82,92,13,12.12
558,Soyo,AO,2022-03-16 04:50:36,-6.1349,12.3689,79.27,78,100,5.82
559,Sakakah,SA,2022-03-16 04:50:37,29.9697,40.2064,36.97,45,1,10.58
560,Bokovskaya,RU,2022-03-16 04:50:37,49.229,41.8306,10.56,92,65,11.07
561,Marawi,PH,2022-03-16 04:50:38,7.9986,124.2928,78.6,83,58,3.2
562,Banda Aceh,ID,2022-03-16 04:50:38,5.5577,95.3222,85.15,70,92,2.21
563,Kualakapuas,ID,2022-03-16 04:50:38,-3.0091,114.3876,82.67,81,98,2.57
564,Troitskoye,RU,2022-03-16 04:50:39,52.9821,84.6757,22.14,85,100,6.33
565,Sommerda,DE,2022-03-16 04:47:45,51.15,11.1,42.12,44,80,1.1
566,Santa Maria,BR,2022-03-16 04:50:39,-29.6842,-53.8069,66.52,97,90,6.49
567,Oranjemund,NA,2022-03-16 04:50:40,-28.55,16.4333,59.04,94,1,9.62
568,Awjilah,LY,2022-03-16 04:50:40,29.1081,21.2869,48.69,52,0,7.83
569,Oskaloosa,US,2022-03-16 04:48:03,41.2964,-92.6444,46.72,71,0,6.91
570,Halmstad,SE,2022-03-16 04:50:41,56.6745,12.8568,37.31,99,100,5.75
571,Isabela,PH,2022-03-16 04:50:41,6.7085,121.9711,89.65,69,42,4.25
572,Lodja,CD,2022-03-16 04:50:41,-3.4833,23.4333,69.1,98,84,1.54
573,Sterling,US,2022-03-16 04:49:39,39.0062,-77.4286,55.29,63,0,3.44
574,Kirakira,SB,2022-03-16 04:50:42,-10.4544,161.9205,82.78,74,100,5.1
575,Yuncheng,CN,2022-03-16 04:50:42,35.0231,110.9928,56.61,75,100,3.24
576,Pringsewu,ID,2022-03-16 04:50:43,-5.3582,104.9744,90.07,55,55,1.68
577,Vysokogornyy,RU,2022-03-16 04:50:43,50.1167,139.15,25.92,79,100,5.88
578,Kaeo,NZ,2022-03-16 04:50:44,-35.1,173.7833,70.32,80,100,9.42
579,Saint-Pierre,RE,2022-03-16 04:50:44,-21.3393,55.4781,83.88,75,20,8.05
580,Sept-Iles,CA,2022-03-16 04:50:44,50.2001,-66.3821,5.05,68,40,2.3
